Timestamp,Temperature(Â°C),Humidity(%),SoundLevel(dB),MachineHealth,
19/05/2025 01:43:22,43.90,49.80,19.00,Warning,
19/05/2025 01:43:31,30.50,42.70,22.00,Warning,
19/05/2025 01:43:39,37.60,67.70,19.00,Warning,
19/05/2025 01:43:47,45.70,57.60,24.00,Bad,
19/05/2025 01:43:55,29.10,48.60,24.00,Warning,
19/05/2025 01:44:08,37.30,53.60,19.00,Good,
19/05/2025 01:44:16,38.10,46.70,24.00,Warning,
19/05/2025 01:44:25,40.50,52.50,17.00,Warning,
19/05/2025 01:44:38,37.80,41.60,15.00,Good,
19/05/2025 01:44:45,35.40,67.90,17.00,Warning,
19/05/2025 01:44:53,33.00,55.50,15.00,Good,
19/05/2025 01:45:01,34.90,58.00,16.00,Good,
19/05/2025 01:45:09,33.10,36.40,19.00,Good,
19/05/2025 01:45:23,27.00,62.70,14.00,Warning,
19/05/2025 01:45:31,33.70,39.40,18.00,Good,
19/05/2025 01:45:39,25.40,63.80,16.00,Warning,
19/05/2025 01:45:58,24.70,40.60,24.00,Warning,
19/05/2025 01:46:11,26.10,32.60,20.00,Good,
19/05/2025 01:46:24,30.20,56.60,15.00,Good,
19/05/2025 01:46:42,38.00,35.60,10.00,Good,
19/05/2025 01:46:55,37.90,53.00,17.00,Good,
19/05/2025 01:47:02,22.60,33.80,20.00,Good,
19/05/2025 01:47:10,0.00,0.00,0.00,,Unknown Device
19/05/2025 01:47:10,0.00,0.00,0.00,,Unknown Device
19/05/2025 01:47:10,34.10,52.60,13.00,Good,
19/05/2025 01:47:17,0.00,0.00,0.00,,Unknown Device
19/05/2025 01:47:19,44.20,63.80,20.00,Bad,
19/05/2025 01:47:32,41.10,57.50,10.00,Warning,
19/05/2025 01:47:34,0.00,0.00,0.00,,Unknown Device
19/05/2025 01:47:40,38.40,66.40,12.00,Warning,
19/05/2025 01:47:53,41.20,47.60,12.00,Warning,
19/05/2025 01:48:01,20.40,60.20,13.00,Warning,
19/05/2025 01:48:14,34.00,31.20,24.00,Warning,
19/05/2025 01:48:22,20.10,30.30,11.00,Good,
19/05/2025 01:48:31,44.50,31.30,18.00,Warning,
19/05/2025 01:48:39,29.40,61.10,13.00,Warning,
19/05/2025 01:48:47,35.70,49.10,12.00,Good,
19/05/2025 01:49:00,41.50,68.70,16.00,Bad,
19/05/2025 01:49:09,39.40,47.40,23.00,Warning,
19/05/2025 01:49:16,45.80,48.80,20.00,Warning,
19/05/2025 01:49:24,20.30,67.00,11.00,Warning,
19/05/2025 01:49:32,33.50,63.00,21.00,Bad,
19/05/2025 01:49:50,29.10,69.90,15.00,Warning,
19/05/2025 01:50:03,28.20,47.40,11.00,Good,
19/05/2025 01:50:15,30.10,40.00,12.00,Good,
19/05/2025 01:50:28,37.60,35.90,11.00,Good,
19/05/2025 01:50:36,21.50,32.60,20.00,Good,
19/05/2025 01:50:45,49.00,32.50,20.00,Warning,
19/05/2025 01:50:53,34.50,30.10,20.00,Good,
19/05/2025 01:51:01,20.70,65.70,21.00,Bad,
19/05/2025 01:51:09,44.70,50.60,11.00,Warning,
19/05/2025 01:51:17,46.10,41.80,11.00,Warning,
19/05/2025 01:51:25,26.40,61.00,21.00,Bad,
19/05/2025 01:51:33,44.90,35.20,19.00,Warning,
19/05/2025 01:51:41,26.90,42.30,16.00,Good,
19/05/2025 01:51:48,27.20,56.50,15.00,Good,
19/05/2025 01:52:01,24.00,69.10,10.00,Warning,
19/05/2025 01:52:14,40.10,34.40,21.00,Bad,
19/05/2025 01:52:23,26.50,41.60,19.00,Good,
19/05/2025 01:52:41,25.00,43.20,13.00,Good,
19/05/2025 01:52:49,34.70,60.90,18.00,Warning,
19/05/2025 01:53:12,31.00,47.80,17.00,Good,
19/05/2025 01:53:25,25.00,51.10,21.00,Warning,
19/05/2025 01:53:37,35.30,32.50,14.00,Good,
19/05/2025 01:53:50,46.80,45.90,23.00,Bad,
19/05/2025 01:53:58,22.30,57.90,23.00,Warning,
19/05/2025 01:54:11,38.30,63.40,21.00,Bad,
19/05/2025 01:54:29,45.00,48.80,16.00,Warning,
19/05/2025 01:54:36,31.40,39.10,23.00,Warning,
19/05/2025 01:54:47,41.30,68.10,11.00,Bad,
19/05/2025 01:54:55,22.60,61.00,18.00,Warning,
19/05/2025 01:55:03,33.60,50.00,19.00,Good,
19/05/2025 01:55:11,33.10,39.50,19.00,Good,
19/05/2025 01:55:18,49.90,62.80,13.00,Bad,
19/05/2025 01:55:26,39.30,58.10,17.00,Good,
19/05/2025 01:55:39,35.60,48.40,12.00,Good,
19/05/2025 01:55:46,34.60,45.00,21.00,Warning,
19/05/2025 01:55:59,38.90,56.20,18.00,Good,
19/05/2025 01:56:07,28.90,49.80,11.00,Good,
19/05/2025 01:56:25,21.90,37.30,12.00,Good,
19/05/2025 01:56:33,40.00,67.60,16.00,Warning,
19/05/2025 01:56:41,42.60,55.30,24.00,Bad,
19/05/2025 01:56:55,47.80,47.60,15.00,Warning,
19/05/2025 01:57:03,36.80,68.90,12.00,Warning,
19/05/2025 01:57:10,41.10,55.20,12.00,Warning,
19/05/2025 01:57:18,33.60,38.90,16.00,Good,
19/05/2025 01:57:26,40.50,44.80,18.00,Warning,
19/05/2025 01:57:34,48.50,34.40,10.00,Warning,
19/05/2025 01:57:42,30.30,39.40,14.00,Good,
19/05/2025 01:57:55,26.30,30.50,18.00,Good,
19/05/2025 01:58:04,20.70,32.70,17.00,Good,
19/05/2025 01:58:16,39.00,60.10,14.00,Warning,
19/05/2025 01:58:24,36.90,61.20,13.00,Warning,
19/05/2025 01:58:32,27.50,58.70,20.00,Good,
19/05/2025 01:58:40,28.90,51.70,17.00,Good,
19/05/2025 01:58:47,31.80,62.50,15.00,Warning,
19/05/2025 01:58:55,40.20,51.50,22.00,Bad,
19/05/2025 01:59:03,40.50,33.80,20.00,Warning,
19/05/2025 01:59:11,38.80,57.30,17.00,Good,
19/05/2025 01:59:18,43.60,33.20,24.00,Bad,
19/05/2025 01:59:26,45.30,47.40,18.00,Warning,
19/05/2025 01:59:34,21.80,30.40,15.00,Good,
19/05/2025 01:59:41,42.50,61.00,17.00,Bad,
19/05/2025 01:59:49,20.60,58.70,10.00,Good,
19/05/2025 02:00:02,43.70,45.40,21.00,Bad,
19/05/2025 02:00:10,37.00,35.50,14.00,Good,
19/05/2025 02:00:17,23.80,56.00,10.00,Good,
19/05/2025 02:00:25,31.50,58.40,15.00,Good,
19/05/2025 02:00:38,35.70,68.20,17.00,Warning,
19/05/2025 02:00:46,24.70,53.70,23.00,Warning,
19/05/2025 02:01:09,31.50,41.40,19.00,Good,
19/05/2025 02:01:17,20.40,63.60,22.00,Bad,
19/05/2025 02:01:26,25.30,60.20,12.00,Warning,
19/05/2025 02:01:44,47.00,33.40,10.00,Warning,
19/05/2025 02:01:52,40.00,59.80,13.00,Good,
19/05/2025 02:02:09,23.80,43.00,13.00,Good,
19/05/2025 02:02:27,46.60,51.00,10.00,Warning,
19/05/2025 02:02:29,32.30,80.00,0.00,Bad,
19/05/2025 02:02:36,49.20,44.00,17.00,Warning,
19/05/2025 02:02:37,32.30,87.00,0.00,Bad,
19/05/2025 02:02:54,49.20,45.90,21.00,Bad,
19/05/2025 02:03:02,32.30,65.70,21.00,Bad,
19/05/2025 02:03:10,41.50,67.70,19.00,Bad,
19/05/2025 02:03:23,47.60,69.10,14.00,Bad,
19/05/2025 02:03:31,40.00,35.20,24.00,Warning,
19/05/2025 02:03:38,47.70,52.00,19.00,Warning,
19/05/2025 02:04:06,31.60,63.20,13.00,Warning,
19/05/2025 02:04:14,41.70,48.70,18.00,Warning,
19/05/2025 02:04:22,28.60,32.60,16.00,Good,
19/05/2025 02:04:40,49.70,53.00,23.00,Bad,
19/05/2025 02:04:48,31.00,53.50,15.00,Good,
19/05/2025 02:04:55,35.10,37.70,24.00,Warning,
19/05/2025 02:05:08,23.40,42.50,15.00,Good,
19/05/2025 02:05:26,31.70,40.60,24.00,Warning,
19/05/2025 02:05:34,41.30,55.50,17.00,Warning,
19/05/2025 02:05:47,36.20,36.80,14.00,Good,
19/05/2025 02:05:55,20.90,49.70,13.00,Good,
19/05/2025 02:06:28,32.40,32.70,15.00,Good,
19/05/2025 02:06:41,49.80,45.30,14.00,Warning,
19/05/2025 02:06:54,25.50,35.00,21.00,Warning,
19/05/2025 02:07:07,42.30,46.50,24.00,Bad,
19/05/2025 02:07:26,25.90,63.20,15.00,Warning,
19/05/2025 02:07:34,36.50,52.60,11.00,Good,
19/05/2025 02:07:52,20.30,30.70,17.00,Good,
19/05/2025 02:08:12,48.90,64.50,12.00,Bad,
19/05/2025 02:08:20,48.40,38.80,13.00,Warning,
19/05/2025 02:08:38,21.50,40.20,16.00,Good,
19/05/2025 02:08:51,42.40,54.40,17.00,Warning,
19/05/2025 02:08:58,20.90,52.30,24.00,Warning,
19/05/2025 02:09:06,44.90,31.50,10.00,Warning,
19/05/2025 02:09:15,46.50,37.70,18.00,Warning,
19/05/2025 02:09:23,29.40,62.60,15.00,Warning,
19/05/2025 02:09:31,36.50,47.00,12.00,Good,
19/05/2025 02:09:38,23.90,55.80,21.00,Warning,
19/05/2025 02:09:47,37.40,45.20,11.00,Good,
19/05/2025 02:10:00,41.70,35.70,14.00,Warning,
19/05/2025 02:10:08,21.00,65.00,24.00,Bad,
19/05/2025 02:10:15,45.70,30.60,11.00,Warning,
19/05/2025 02:10:23,22.90,41.30,24.00,Warning,
19/05/2025 02:10:37,46.60,55.00,11.00,Warning,
19/05/2025 02:10:45,37.50,33.80,16.00,Good,
19/05/2025 02:10:53,48.90,45.20,22.00,Bad,
19/05/2025 02:11:05,48.70,31.80,17.00,Warning,
19/05/2025 02:11:25,23.70,35.30,10.00,Good,
19/05/2025 02:11:33,48.40,32.80,19.00,Warning,
19/05/2025 02:11:40,35.70,66.70,24.00,Bad,
19/05/2025 02:11:54,44.80,35.70,17.00,Warning,
19/05/2025 02:12:02,49.80,69.60,21.00,Critical,
19/05/2025 02:12:20,25.50,33.40,16.00,Good,
19/05/2025 02:12:27,23.70,30.20,10.00,Good,
19/05/2025 02:12:45,26.10,69.90,15.00,Warning,
19/05/2025 02:13:03,42.70,43.20,19.00,Warning,
19/05/2025 02:13:16,40.60,57.80,15.00,Warning,
19/05/2025 02:13:24,31.50,63.40,24.00,Bad,
19/05/2025 02:13:31,29.10,57.60,10.00,Good,
19/05/2025 02:13:44,22.60,50.70,13.00,Good,
19/05/2025 02:13:56,23.90,39.90,10.00,Good,
19/05/2025 02:14:09,20.00,38.00,21.00,Warning,
19/05/2025 02:14:22,43.60,47.20,20.00,Warning,
19/05/2025 02:14:30,47.70,54.70,23.00,Bad,
19/05/2025 02:14:38,45.00,51.30,24.00,Bad,
19/05/2025 02:14:45,32.60,30.60,17.00,Good,
19/05/2025 02:14:59,43.40,53.00,24.00,Bad,
19/05/2025 02:15:07,40.90,35.80,21.00,Bad,
19/05/2025 02:15:15,24.20,35.60,19.00,Good,
19/05/2025 02:15:22,48.30,64.60,16.00,Bad,
19/05/2025 02:15:30,23.40,61.40,10.00,Warning,
19/05/2025 02:15:39,21.50,33.00,17.00,Good,
19/05/2025 02:15:48,48.60,39.90,18.00,Warning,
19/05/2025 02:16:06,33.30,37.10,12.00,Good,
19/05/2025 02:16:13,22.90,48.00,13.00,Good,
19/05/2025 02:16:26,44.70,37.10,23.00,Bad,
19/05/2025 02:16:34,24.90,39.00,12.00,Good,
19/05/2025 02:16:47,22.10,58.30,17.00,Good,
19/05/2025 02:17:02,31.20,68.10,11.00,Warning,
19/05/2025 02:17:10,43.90,30.10,11.00,Warning,
19/05/2025 02:17:29,23.90,43.40,16.00,Good,
19/05/2025 02:17:37,30.80,47.20,19.00,Good,
19/05/2025 02:17:45,41.60,56.30,16.00,Warning,
19/05/2025 02:17:53,39.70,64.20,21.00,Bad,
19/05/2025 02:18:11,38.90,54.50,10.00,Good,
19/05/2025 02:18:24,49.30,48.00,16.00,Warning,
19/05/2025 02:18:33,44.10,47.10,17.00,Warning,
19/05/2025 02:18:41,42.70,61.70,10.00,Bad,
19/05/2025 02:18:53,26.50,54.40,19.00,Good,
19/05/2025 02:19:06,45.40,40.40,23.00,Bad,
19/05/2025 02:19:14,20.80,32.50,14.00,Good,
19/05/2025 02:19:22,47.90,47.60,15.00,Warning,
19/05/2025 02:19:30,21.40,49.70,17.00,Good,
19/05/2025 02:19:37,27.50,59.90,18.00,Good,
19/05/2025 02:19:57,29.30,46.20,14.00,Good,
19/05/2025 02:20:07,20.30,68.10,10.00,Warning,
19/05/2025 02:20:16,22.60,43.70,18.00,Good,
19/05/2025 02:20:25,49.50,65.70,22.00,Critical,
19/05/2025 02:20:33,34.90,47.40,13.00,Good,
19/05/2025 02:20:45,29.80,37.90,10.00,Good,
19/05/2025 02:20:54,41.00,53.30,10.00,Warning,
19/05/2025 02:21:07,35.90,65.50,13.00,Warning,
19/05/2025 02:21:16,34.10,47.40,15.00,Good,
19/05/2025 02:21:29,39.80,31.90,21.00,Warning,
19/05/2025 02:21:36,30.00,34.60,14.00,Good,
19/05/2025 02:21:49,33.30,51.10,20.00,Good,
19/05/2025 02:21:57,32.00,64.90,12.00,Warning,
19/05/2025 02:22:04,43.20,67.20,11.00,Bad,
19/05/2025 02:22:12,28.80,41.10,24.00,Warning,
19/05/2025 02:22:20,38.10,32.10,18.00,Good,
19/05/2025 02:22:28,32.50,44.30,24.00,Warning,
19/05/2025 02:22:37,44.50,66.40,18.00,Bad,
19/05/2025 02:22:46,37.20,33.90,11.00,Good,
19/05/2025 02:22:59,36.90,50.00,13.00,Good,
19/05/2025 02:23:07,44.90,56.70,22.00,Bad,
19/05/2025 02:23:14,45.00,34.90,13.00,Warning,
19/05/2025 02:23:27,34.80,49.30,16.00,Good,
19/05/2025 02:23:34,47.20,38.70,19.00,Warning,
19/05/2025 02:23:43,34.60,32.70,15.00,Good,
19/05/2025 02:23:51,39.40,58.20,16.00,Good,
19/05/2025 02:23:59,26.50,66.30,23.00,Bad,
19/05/2025 02:24:12,46.80,60.40,12.00,Bad,
19/05/2025 02:24:20,32.90,58.60,12.00,Good,
19/05/2025 02:24:33,36.00,36.90,13.00,Good,
19/05/2025 02:24:40,46.60,60.00,13.00,Warning,
19/05/2025 02:24:48,21.00,63.30,21.00,Bad,
19/05/2025 02:25:01,33.30,68.30,13.00,Warning,
19/05/2025 02:25:10,39.10,53.50,18.00,Good,
19/05/2025 02:25:17,33.40,68.10,14.00,Warning,
19/05/2025 02:25:26,39.90,56.20,21.00,Warning,
19/05/2025 02:25:35,28.90,52.70,10.00,Good,
19/05/2025 02:25:43,26.70,35.70,14.00,Good,
19/05/2025 02:26:16,32.20,35.90,21.00,Warning,
19/05/2025 02:26:24,26.00,43.90,18.00,Good,
19/05/2025 02:26:37,39.20,36.40,16.00,Good,
19/05/2025 02:26:44,47.40,45.50,10.00,Warning,
19/05/2025 02:26:52,45.30,69.30,21.00,Critical,
19/05/2025 02:27:01,48.70,66.30,15.00,Bad,
19/05/2025 02:27:09,30.10,31.70,23.00,Warning,
19/05/2025 02:27:17,21.60,54.70,10.00,Good,
19/05/2025 02:27:24,25.80,46.30,14.00,Good,
19/05/2025 02:27:33,38.50,62.50,10.00,Warning,
19/05/2025 02:27:41,45.80,42.50,22.00,Bad,
19/05/2025 02:27:49,48.80,33.80,18.00,Warning,
19/05/2025 02:27:56,26.50,33.80,22.00,Warning,
19/05/2025 02:28:09,28.10,54.90,17.00,Good,
19/05/2025 02:28:17,34.00,47.50,16.00,Good,
19/05/2025 02:28:26,30.50,64.30,22.00,Bad,
19/05/2025 02:28:34,35.00,62.80,18.00,Warning,
19/05/2025 02:28:47,46.80,34.10,16.00,Warning,
19/05/2025 02:28:59,45.20,37.50,12.00,Warning,
19/05/2025 02:29:12,37.40,40.40,17.00,Good,
19/05/2025 02:29:20,34.70,57.10,13.00,Good,
19/05/2025 02:29:32,30.60,47.30,12.00,Good,
19/05/2025 02:29:40,49.20,36.50,13.00,Warning,
19/05/2025 02:29:48,36.60,42.30,13.00,Good,
19/05/2025 02:29:55,28.30,38.40,13.00,Good,
19/05/2025 02:30:03,20.40,66.70,18.00,Warning,
19/05/2025 02:30:15,43.90,69.80,24.00,Critical,
19/05/2025 02:30:28,40.80,64.40,14.00,Bad,
19/05/2025 02:30:42,38.80,67.30,17.00,Warning,
19/05/2025 02:30:50,49.50,53.20,23.00,Bad,
19/05/2025 02:30:58,30.70,49.60,19.00,Good,
19/05/2025 02:31:12,20.10,54.20,12.00,Good,
19/05/2025 02:31:19,27.60,31.60,13.00,Good,
19/05/2025 02:31:47,21.30,39.90,11.00,Good,
19/05/2025 02:31:55,23.50,58.80,13.00,Good,
19/05/2025 02:32:04,31.90,45.90,18.00,Good,
19/05/2025 02:32:11,47.80,33.90,16.00,Warning,
19/05/2025 02:32:19,33.50,49.30,14.00,Good,
19/05/2025 02:32:28,35.10,37.90,21.00,Warning,
19/05/2025 02:32:36,26.80,46.90,14.00,Good,
19/05/2025 02:32:44,35.70,46.30,17.00,Good,
19/05/2025 02:32:51,20.60,68.10,11.00,Warning,
19/05/2025 02:33:00,20.90,52.50,17.00,Good,
19/05/2025 02:33:08,40.30,55.80,20.00,Warning,
19/05/2025 02:33:35,24.60,66.80,11.00,Warning,
19/05/2025 02:33:53,34.30,45.40,11.00,Good,
19/05/2025 02:34:11,29.90,63.30,23.00,Bad,
19/05/2025 02:34:28,40.60,54.80,19.00,Warning,
19/05/2025 02:34:36,31.30,54.70,18.00,Good,
19/05/2025 02:34:44,29.90,51.20,18.00,Good,
19/05/2025 02:34:58,40.20,54.60,11.00,Warning,
19/05/2025 02:35:06,33.20,53.10,15.00,Good,
19/05/2025 02:35:13,22.40,36.10,20.00,Good,
19/05/2025 02:35:21,23.60,67.70,22.00,Bad,
19/05/2025 02:35:34,44.40,65.90,11.00,Bad,
19/05/2025 02:35:43,41.50,44.40,17.00,Warning,
19/05/2025 02:35:50,34.70,65.40,12.00,Warning,
19/05/2025 02:35:58,44.50,67.80,18.00,Bad,
19/05/2025 02:36:06,45.90,47.20,16.00,Warning,
19/05/2025 02:36:13,40.00,63.80,17.00,Warning,
19/05/2025 02:36:31,33.20,46.20,11.00,Good,
19/05/2025 02:36:39,45.60,57.00,24.00,Bad,
19/05/2025 02:36:46,45.60,37.00,12.00,Warning,
19/05/2025 02:36:54,43.70,53.90,11.00,Warning,
19/05/2025 02:37:02,42.20,67.30,17.00,Bad,
19/05/2025 02:37:09,47.70,42.70,21.00,Bad,
19/05/2025 02:37:17,21.30,55.20,15.00,Good,
19/05/2025 02:37:25,29.80,62.70,19.00,Warning,
19/05/2025 02:37:37,32.80,31.90,20.00,Good,
19/05/2025 02:37:46,23.30,32.60,21.00,Warning,
19/05/2025 02:37:55,27.00,65.30,22.00,Bad,
19/05/2025 02:38:02,48.30,60.10,14.00,Bad,
19/05/2025 02:38:15,33.80,58.90,11.00,Good,
19/05/2025 02:38:22,38.90,50.70,22.00,Warning,
19/05/2025 02:38:31,30.80,65.20,11.00,Warning,
19/05/2025 02:38:38,39.80,46.30,15.00,Good,
19/05/2025 02:38:47,28.80,46.10,13.00,Good,
19/05/2025 02:38:55,27.60,39.60,23.00,Warning,
19/05/2025 02:39:08,34.50,51.50,11.00,Good,
19/05/2025 02:39:15,39.60,42.10,15.00,Good,
19/05/2025 02:39:23,39.50,68.60,17.00,Warning,
19/05/2025 02:39:31,22.90,35.50,21.00,Warning,
19/05/2025 02:39:38,43.50,60.70,20.00,Bad,
19/05/2025 02:39:46,34.90,63.40,20.00,Warning,
19/05/2025 02:39:59,44.10,36.10,20.00,Warning,
19/05/2025 02:40:16,36.30,38.40,15.00,Good,
19/05/2025 02:40:24,30.80,36.20,14.00,Good,
19/05/2025 02:40:32,42.00,60.70,12.00,Bad,
19/05/2025 02:40:39,32.90,41.90,21.00,Warning,
19/05/2025 02:40:47,46.10,57.30,20.00,Warning,
19/05/2025 02:41:01,36.20,61.50,13.00,Warning,
19/05/2025 02:41:09,47.40,57.80,10.00,Warning,
19/05/2025 02:41:16,22.00,31.30,11.00,Good,
19/05/2025 02:41:24,36.80,36.20,13.00,Good,
19/05/2025 02:41:32,34.10,55.00,20.00,Good,
19/05/2025 02:41:40,35.00,63.50,10.00,Warning,
19/05/2025 02:41:54,41.60,44.50,24.00,Bad,
19/05/2025 02:42:01,23.80,53.90,10.00,Good,
19/05/2025 02:42:11,46.40,67.60,11.00,Bad,
19/05/2025 02:42:23,44.20,58.80,10.00,Warning,
19/05/2025 02:42:31,20.20,52.30,23.00,Warning,
19/05/2025 02:42:38,45.70,55.70,22.00,Bad,
19/05/2025 02:42:52,23.70,33.30,11.00,Good,
19/05/2025 02:43:20,28.60,37.10,22.00,Warning,
19/05/2025 02:43:30,41.90,38.60,22.00,Bad,
19/05/2025 02:43:38,25.60,47.00,12.00,Good,
19/05/2025 02:43:46,22.50,65.70,20.00,Warning,
19/05/2025 02:44:04,24.40,47.90,14.00,Good,
19/05/2025 02:44:21,24.80,66.10,16.00,Warning,
19/05/2025 02:44:29,38.40,37.90,16.00,Good,
19/05/2025 02:44:52,33.20,45.40,16.00,Good,
19/05/2025 02:44:59,38.30,60.80,21.00,Bad,
19/05/2025 02:45:07,24.50,51.90,15.00,Good,
19/05/2025 02:45:16,22.90,41.30,12.00,Good,
19/05/2025 02:45:25,22.10,50.60,24.00,Warning,
19/05/2025 02:45:33,28.80,47.00,11.00,Good,
19/05/2025 02:45:45,35.50,46.60,24.00,Warning,
19/05/2025 02:45:53,45.00,38.20,20.00,Warning,
19/05/2025 02:46:02,26.10,30.60,17.00,Good,
19/05/2025 02:46:10,26.80,53.10,19.00,Good,
19/05/2025 02:46:17,25.80,42.50,19.00,Good,
19/05/2025 02:46:25,32.10,59.00,13.00,Good,
19/05/2025 02:46:39,43.00,31.30,13.00,Warning,
19/05/2025 02:46:47,22.40,60.40,12.00,Warning,
19/05/2025 02:46:59,47.10,49.70,15.00,Warning,
19/05/2025 02:47:12,49.80,64.50,15.00,Bad,
19/05/2025 02:47:25,27.00,51.40,12.00,Good,
19/05/2025 02:47:32,47.10,31.00,12.00,Warning,
19/05/2025 02:47:45,22.90,51.50,20.00,Good,
19/05/2025 02:47:53,34.00,50.60,24.00,Warning,
19/05/2025 02:48:01,40.00,42.10,24.00,Warning,
19/05/2025 02:48:08,45.50,59.10,20.00,Warning,
19/05/2025 02:48:16,35.80,43.60,24.00,Warning,
19/05/2025 02:48:29,38.90,61.40,20.00,Warning,
19/05/2025 02:48:37,24.00,60.40,19.00,Warning,
19/05/2025 02:48:51,22.10,34.90,10.00,Good,
19/05/2025 02:48:58,49.60,65.10,14.00,Bad,
19/05/2025 02:49:06,32.60,47.60,14.00,Good,
19/05/2025 02:49:14,33.80,62.30,12.00,Warning,
19/05/2025 02:49:21,30.30,32.10,12.00,Good,
19/05/2025 02:49:29,24.10,53.20,18.00,Good,
19/05/2025 02:49:38,21.50,30.90,21.00,Warning,
19/05/2025 02:49:46,25.00,45.60,11.00,Good,
19/05/2025 02:49:54,41.90,53.80,15.00,Warning,
19/05/2025 02:50:01,46.80,45.80,12.00,Warning,
19/05/2025 02:50:09,41.50,45.50,10.00,Warning,
19/05/2025 02:50:17,43.60,32.30,15.00,Warning,
19/05/2025 02:50:24,35.00,58.20,21.00,Warning,
19/05/2025 02:50:32,36.00,50.60,23.00,Warning,
19/05/2025 02:50:39,47.00,42.30,24.00,Bad,
19/05/2025 02:50:47,28.90,51.30,19.00,Good,
19/05/2025 02:50:56,21.00,43.70,19.00,Good,
19/05/2025 02:51:05,36.40,58.40,14.00,Good,
19/05/2025 02:51:13,26.30,37.20,21.00,Warning,
19/05/2025 11:47:05,33.30,84.00,0.00,Bad,
19/05/2025 11:47:12,33.30,85.00,0.00,Bad,
19/05/2025 11:47:20,33.30,86.00,0.00,Bad,
19/05/2025 11:47:27,33.80,87.00,0.00,Bad,
19/05/2025 11:47:35,33.80,86.00,0.00,Bad,
19/05/2025 11:47:43,33.80,86.00,0.00,Bad,
19/05/2025 11:47:51,33.80,86.00,0.00,Bad,
19/05/2025 11:47:59,33.80,86.00,0.00,Bad,
19/05/2025 11:48:06,33.80,85.00,0.00,Bad,
19/05/2025 11:48:14,33.80,85.00,2.00,Bad,
19/05/2025 11:48:25,33.80,84.00,0.00,Bad,
19/05/2025 11:48:33,33.80,84.00,1.00,Bad,
19/05/2025 11:48:41,33.80,84.00,3.00,Bad,
19/05/2025 11:48:48,33.80,83.00,3.00,Bad,
19/05/2025 11:48:56,33.80,83.00,1.00,Bad,
19/05/2025 11:49:05,33.80,83.00,0.00,Bad,
19/05/2025 11:49:12,33.80,83.00,0.00,Bad,
19/05/2025 11:49:20,33.80,83.00,0.00,Bad,
19/05/2025 11:49:28,33.80,83.00,0.00,Bad,
19/05/2025 11:49:37,33.80,83.00,1.00,Bad,
19/05/2025 11:49:44,33.80,83.00,1.00,Bad,
19/05/2025 11:49:53,33.80,83.00,0.00,Bad,
19/05/2025 11:50:01,33.80,83.00,3.00,Bad,
19/05/2025 11:50:09,33.80,83.00,2.00,Bad,
19/05/2025 11:50:17,33.80,83.00,5.00,Bad,
19/05/2025 11:50:26,33.80,84.00,0.00,Bad,
19/05/2025 11:50:33,33.80,84.00,0.00,Bad,
19/05/2025 11:50:41,33.80,84.00,0.00,Bad,
19/05/2025 11:50:49,33.80,84.00,6.00,Bad,
19/05/2025 11:50:57,33.80,84.00,2.00,Bad,
19/05/2025 11:51:04,33.80,84.00,14.00,Bad,
19/05/2025 11:51:12,33.80,84.00,2.00,Bad,
19/05/2025 11:51:20,33.80,83.00,10.00,Bad,
19/05/2025 11:51:27,33.80,83.00,15.00,Bad,
19/05/2025 11:51:35,33.80,83.00,8.00,Bad,
19/05/2025 11:51:42,33.80,83.00,2.00,Bad,
19/05/2025 11:51:52,33.80,83.00,3.00,Bad,
19/05/2025 11:51:59,33.80,83.00,5.00,Bad,
19/05/2025 11:52:07,33.80,83.00,0.00,Bad,
19/05/2025 11:52:14,33.80,83.00,3.00,Bad,
19/05/2025 11:52:23,33.80,83.00,0.00,Bad,
19/05/2025 11:52:30,33.80,83.00,1.00,Bad,
19/05/2025 11:52:37,33.80,83.00,0.00,Bad,
19/05/2025 11:52:47,33.80,83.00,0.00,Bad,
19/05/2025 11:52:54,33.80,83.00,0.00,Bad,
19/05/2025 11:53:02,33.80,82.00,0.00,Bad,
19/05/2025 11:53:09,33.80,82.00,1.00,Bad,
19/05/2025 11:53:18,33.80,82.00,0.00,Bad,
19/05/2025 11:53:26,33.80,82.00,0.00,Bad,
19/05/2025 11:53:34,33.80,82.00,0.00,Bad,
19/05/2025 11:53:44,33.80,83.00,0.00,Bad,
19/05/2025 11:53:52,33.80,83.00,0.00,Bad,
19/05/2025 11:54:00,33.80,83.00,0.00,Bad,
19/05/2025 11:54:08,33.80,83.00,0.00,Bad,
19/05/2025 11:54:16,33.80,83.00,3.00,Bad,
19/05/2025 11:54:24,33.80,82.00,4.00,Bad,
19/05/2025 11:54:32,33.80,82.00,3.00,Bad,
19/05/2025 11:54:42,33.80,82.00,4.00,Bad,
19/05/2025 11:54:50,33.80,82.00,4.00,Bad,
19/05/2025 11:54:58,33.80,82.00,0.00,Bad,
19/05/2025 11:55:06,33.80,82.00,0.00,Bad,
19/05/2025 11:55:19,33.80,82.00,0.00,Bad,
19/05/2025 11:55:25,33.80,82.00,6.00,Bad,
19/05/2025 11:55:33,33.80,82.00,4.00,Bad,
19/05/2025 11:55:41,33.80,82.00,2.00,Bad,
19/05/2025 11:55:50,33.80,82.00,3.00,Bad,
19/05/2025 11:55:58,33.80,82.00,2.00,Bad,
19/05/2025 11:56:06,33.80,82.00,2.00,Bad,
